origin,named,timePublished,orgName,ip,hostName,authority,datePublished,currency,exitAccept,callingCode,longitude,asName,nicHdl,guard,contactInfo,routerName,netName,badExit,mntRef,fingerPrint,organisation,dirPort,orPort,techc,fast,signingKey,platform,valid,remarks,sourceName,capital,latitude,stable,nameIndividual,familyMembers,descriptorPublishDate,phone,status,platformVersion,exitTrueFalse,description,upTimeSeconds,abuseC,route,consensusBandwidth,exitReject,faxNo,onionKey,running,exitAddressDate,inetNum,hibernating,region,postalAddress,exitNode,orgType,firstSeen,lastStatusDate,orAddress,adminc,siteOperator,language,mntby,v2Dir,country,descriptorPublishTime,bandwidth,emailIndividual,person,asNumber,bandwidthUnits,memberOf,exitAddressTime,badDirectory,lastStatusTime
,,,,111.89.168.73,,,,JPY ,,81 ,139.7514 ,,JNIC1-AP,,,,"InfoSphere,INFOSPHERE",,,,,,,"JNIC1-AP,JNIC1-AP,JE53-AP,HK8557JP,JP00027819",,,,,"Email address for spam or abuse complaints tech-contact@sphere.ad.jp,This information has been partially mirrored by APNIC from,JPNIC. To obtain more specific information, please use the,JPNIC WHOIS Gateway at,http://www.nic.ad.jp/en/db/whois/en-gateway.html or,whois.nic.ad.jp for WHOIS client. (The WHOIS client,defaults to Japanese output, use the /e switch for English,output)",tordata8b,Tokyo ,35.685 ,,,,,+81-3-5297-2311,ALLOCATED PORTABLE,,,"NTT PC Communications,Inc.,2-14-11, NishiShinbashi,Minato-ku, Tokyo 105-0003, Japan,InfoSphere (NTTPC Communications, Inc.)",,,,,,+81-3-5297-2312,,,,"111.89.0.0 - 111.89.255.255,111.89.168.0 - 111.89.168.255",,"Asia, Eastern Asia ","Urbannet-Kanda Bldg 4F, 3-6-2 Uchi-Kanda,Chiyoda-ku, Tokyo 101-0047, Japan,Urbannet-Kanda Bldg 4F,3-6-2 Uchi-Kanda,Chiyoda-ku, Tokyo 101-0047,Japan",,,,,,"JNIC1-AP,JNIC1-AP,JI13-AP,JP00041200",,Japanese ,"MAINT-JPNIC,MAINT-JPNIC,MAINT-JPNIC",,Japan (??),,,,,,,,,,
,,,,88.187.186.216,,,,EUR ,,33 ,7.2661 ,,,,,,,,,,,,,,,,,,,tordata8b,Paris ,43.7031 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,French ,,,France (France),,,,,,,,,,
,,,,85.218.64.145,,,,"CHE,CHF,CHW ",,41 ,6.6589 ,,,,,,,,,,,,,,,,,,,tordata8b,Bern ,46.5362 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,"German,French,Italian,Romansh ",,,Switzerland (Schweiz),,,,,,,,,,
,,,,139.162.146.12,,,,EUR ,,49 ,8.6833 ,,,,,,,,,,,,,,,,,,,tordata8b,Berlin ,50.1167 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Germany (Deutschland),,,,,,,,,,
,,,,178.84.14.207,,,,EUR ,,31 ,5.7972 ,,,,,,,,,,,,,,,,,,,tordata8b,Amsterdam ,51.46 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,Dutch ,,,Netherlands (Nederland),,,,,,,,,,
,,,,175.136.84.30,,,,MYR ,,60 ,101.7094 ,,EAK2-AP,,,,ADSL-STREAMYX,,,,,,,"EAK2-AP,TIA7-AP",,,,,,tordata8b,Kuala Lumpur ,3.0383 ,,,,,+6-03-83185434,ALLOCATED NON-PORTABLE,,,TMNST,,,,,,+6-03-22402126,,,,175.136.0.0 - 175.136.255.255,,"Asia, South-Eastern Asia ","TELEKOM MALAYSIA BERHAD,TM BRICKFIELD,Jalan Tun Sambanthan,43200 KUALA LUMPUR,Telekom Malaysia,Jalan Pantai Baru, Kuala Lumpur.",,,,,,"EAK2-AP,TIA7-AP",,Malaysian ,"MAINT-AP-STREAMYX,MAINT-AP-STREAMYX,TM-NET-AP",,Malaysia (Malaysia),,,,EMRAN AHMED KAMAL,,,,,,
,,,,84.104.191.57,,,,EUR ,,31 ,4.9 ,,,,,,,,,,,,,,,,,,,tordata8b,Amsterdam ,52.3667 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,Dutch ,,,Netherlands (Nederland),,,,,,,,,,
,,,,208.79.209.124,,,,"USD,USN,USS ",,1 ,-83.1785 ,,,,,,,,,,,,,,,,,,,tordata8b,Washington D.C. ,42.5983 ,,,,,,,,,,,,,,,,,,,,,"Americas, Northern America ",,,,,,,,,English ,,,United States (United States),,,,,,,,,,
,,,,88.77.72.157,,,,EUR ,,49 ,7.1343 ,,,,,,,,,,,,,,,,,,,tordata8b,Berlin ,51.6744 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Germany (Deutschland),,,,,,,,,,
,,,,188.97.64.5,,,,EUR ,,49 ,8.5836 ,,,,,,,,,,,,,,,,,,,tordata8b,Berlin ,49.9947 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Germany (Deutschland),,,,,,,,,,
,,,,109.132.216.185,,,,EUR ,,32 ,4.35 ,,,,,,,,,,,,,,,,,,,tordata8b,Brussels ,50.85 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,"Dutch,French,German ",,,Belgium (Belgi�),,,,,,,,,,
,,,,162.248.142.136,,,,CAD ,,1 ,-79.3872 ,,,,,,,,,,,,,,,,,,,tordata8b,Ottawa ,43.6425 ,,,,,,,,,,,,,,,,,,,,,"Americas, Northern America ",,,,,,,,,"English,French ",,,Canada (Canada),,,,,,,,,,
,,,,162.248.142.97,,,,CAD ,,1 ,-79.3872 ,,,,,,,,,,,,,,,,,,,tordata8b,Ottawa ,43.6425 ,,,,,,,,,,,,,,,,,,,,,"Americas, Northern America ",,,,,,,,,"English,French ",,,Canada (Canada),,,,,,,,,,
,,,,104.167.115.201,,,,CAD ,,1 ,-80.5011 ,,,,,,,,,,,,,,,,,,,tordata8b,Ottawa ,43.4106 ,,,,,,,,,,,,,,,,,,,,,"Americas, Northern America ",,,,,,,,,"English,French ",,,Canada (Canada),,,,,,,,,,
,,,,91.119.216.16,,,,EUR ,,43 ,16.3667 ,,,,,,,,,,,,,,,,,,,tordata8b,Vienna ,48.2 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Austria (�sterreich),,,,,,,,,,
,,,,195.251.166.17,,,,EUR ,,30 ,23.7167 ,,,,,,,,,,,,,,,,,,,tordata8b,Athens ,37.9667 ,,,,,,,,,,,,,,,,,,,,,"Europe, Southern Europe ",,,,,,,,,Greek ,,,Greece (??????),,,,,,,,,,
,,,,93.207.10.37,,,,EUR ,,49 ,8.7208 ,,,,,,,,,,,,,,,,,,,tordata8b,Berlin ,49.7606 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Germany (Deutschland),,,,,,,,,,
,,,,81.4.103.214,,,,EUR ,,31 ,4.9 ,,,,,,,,,,,,,,,,,,,tordata8b,Amsterdam ,52.3667 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,Dutch ,,,Netherlands (Nederland),,,,,,,,,,
,,,,99.160.10.32,,,,"USD,USN,USS ",,1 ,-97.0805 ,,,,,,,,,,,,,,,,,,,tordata8b,Washington D.C. ,32.7243 ,,,,,,,,,,,,,,,,,,,,,"Americas, Northern America ",,,,,,,,,English ,,,United States (United States),,,,,,,,,,
,,,,83.248.178.214,,,,SEK ,,46 ,11.9667 ,,,,,,,,,,,,,,,,,,,tordata8b,Stockholm ,57.7167 ,,,,,,,,,,,,,,,,,,,,,"Europe, Northern Europe ",,,,,,,,,Swedish ,,,Sweden (Sverige),,,,,,,,,,
AS1213,,"T00:00:00Z,T00:00:00Z,T00:00:00Z,T00:00:00Z",,134.226.68.29,,,"1970-01-01,1970-01-01,1970-01-01,1970-01-01",EUR ,,353 ,-6.2489 ,,"JM9906-RIPE,KG466-RIPE",,,,"TCD-NET,TCD-NET",,,,,,,KG466-RIPE,,,,,"For information on ""status:"" attribute read https://www.ripe.net/data-tools/db/faq/faq-status-values-legacy-resources,remarks:        This inetnum has been transfered as part of the ERX.,It was present in both the ARIN and RIPE databases, so,the information from both databases has been merged.,If you are the mntner of this object, please update it,to reflect the correct information.,remarks:        Please see the information for this process:,http://www.ripe.net/projects/erx/erx-ip/network-134.html,remarks:        **** INFORMATION FROM ARIN OBJECT ****,netname: TCD-NET,country: IE,changed: hostmaster@arin.net 19890802,changed: hostmaster@arin.net 19950822,**** INFORMATION FROM RIPE OBJECT ****",tordata8b,Dublin ,53.3331 ,,,,,"+353 1 6081533,+353 1 6081032","LEGACY,"" attribute read https://www.ripe.net/data-tools/db/faq/faq-status-values-legacy-resources",,,"Trinity College Dublin,Trinity College,Dublin 2,Trinity College,University of Dublin,Information Systems Services,Ireland,TCD-NET",,,134.226.0.0/16,,,"+353 1 6711181,+353 1 6711181",,,,134.226.0.0 - 134.226.255.255,,"Europe, Northern Europe ","Information Systems Services,200 Pearse Street,Trinity College,Dublin 2,Ireland,Information Systems Services,200 Pearse Street,Trinity College,Dublin 2,Ireland",,,,"2015-05-05,2001-09-22,2001-09-21,2002-11-21",,JM9906-RIPE,,"Irish,English ","TCD,HEANET-NOC",,Ireland (�ire),,,,"John Murphy,Ken Gordon",,,,,,"T01:51:49Z,T03:45:14Z,T23:41:57Z,T16:44:29Z"
,,,,99.6.21.190,,,,"USD,USN,USS ",,1 ,-97.147 ,,,,,,,,,,",/SIS-80",,,,,,,,,tordata8b,Washington D.C. ,32.7597 ,,,,,,,,,,,,,,,,,,,,,"Americas, Northern America ",,,,,,,,,English ,,,United States (United States),,,,,,,,,,
,,,,188.138.17.37,,,,EUR ,,33 ,7.743 ,,,,,,,,,,,,,,,,,,,tordata8b,Paris ,48.5834 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,French ,,,France (France),,,,,,,,,,
,,,,91.54.219.7,,,,EUR ,,49 ,11.0924 ,,,,,,,,,,,,,,,,,,,tordata8b,Berlin ,53.0904 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Germany (Deutschland),,,,,,,,,,
,,,,89.183.119.77,,,,EUR ,,49 ,10.55 ,,,,,,,,,,,,,,,,,,,tordata8b,Berlin ,52.1667 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Germany (Deutschland),,,,,,,,,,
,,,,74.116.186.120,,,,CAD ,,1 ,-79.3872 ,,,,,,,,,,,,,,,,,,,tordata8b,Ottawa ,43.6425 ,,,,,,,,,,,,,,,,,,,,,"Americas, Northern America ",,,,,,,,,"English,French ",,,Canada (Canada),,,,,,,,,,
,,,,91.138.66.91,,,,"CHE,CHF,CHW ",,41 ,8.1057 ,,,,,,,,,,,,,,,,,,,tordata8b,Bern ,47.3543 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,"German,French,Italian,Romansh ",,,Switzerland (Schweiz),,,,,,,,,,
,,,,86.213.48.6,,,,EUR ,,33 ,1.4437 ,,,,,,,,,,,,,,,,,,,tordata8b,Paris ,43.6043 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,French ,,,France (France),,,,,,,,,,
,,,,54.187.239.16,,,,"USD,USN,USS ",,1 ,-119.529 ,,,,,,,,,,,,,,,,,,,tordata8b,Washington D.C. ,45.7788 ,,,,,,,,,,,,,,,,,,,,,"Americas, Northern America ",,,,,,,,,English ,,,United States (United States),,,,,,,,,,
,,,,77.2.203.99,,,,EUR ,,49 ,9.1776 ,,,,,,,,,,,,,,,,,,,tordata8b,Berlin ,48.9076 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Germany (Deutschland),,,,,,,,,,
,,,,84.180.108.197,,,,EUR ,,49 ,13.75 ,,,,,,,,,,,,,,,,,,,tordata8b,Berlin ,51.05 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Germany (Deutschland),,,,,,,,,,
,,,,166.84.7.55,,,,"USD,USN,USS ",,1 ,-73.9972 ,,,,,,,,,,,,,,,,,,,tordata8b,Washington D.C. ,40.7517 ,,,,,,,,,,,,,,,,,,,,,"Americas, Northern America ",,,,,,,,,English ,,,United States (United States),,,,,,,,,,
,,,,24.160.162.200,,,,"USD,USN,USS ",,1 ,-83.0809 ,,,,,,,,,,,,,,,,,,,tordata8b,Washington D.C. ,40.029 ,,,,,,,,,,,,,,,,,,,,,"Americas, Northern America ",,,,,,,,,English ,,,United States (United States),,,,,,,,,,
,,,,92.221.90.161,,,,NOK ,,47 ,5.7333 ,,,,,,,,,,,,,,,,,,,tordata8b,Oslo ,58.9701 ,,,,,,,,,,,,,,,,,,,,,"Europe, Northern Europe ",,,,,,,,,"Norwegian,Bokm�l,Nynorsk ",,,Norway (Norge),,,,,,,,,,
,,,,94.16.81.245,,,,EUR ,,49 ,8.7054 ,,,,,,,,,,,,,,,,,,,tordata8b,Berlin ,49.5602 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Germany (Deutschland),,,,,,,,,,
,,,,130.149.14.31,,,,EUR ,,49 ,13.4 ,,,,,,,,,,,,,,,,,,,tordata8b,Berlin ,52.5167 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Germany (Deutschland),,,,,,,,,,
AS9141,,"T09:58:17Z,T07:33:27Z,T23:58:07Z,T12:19:39Z",,89.72.44.205,,,"2011-01-24,2012-07-03,2002-05-30,2006-03-13",PLN ,,48 ,17.0333 ,,"LGI-RIPE,UP94-RIPE",,,,UPC-PL,,,,,,,"LGI-RIPE,SB666-RIPE,JK8125-RIPE,SVS4-RIPE,UPC48-RIPE",,,,,"Contact abuse@upc.com.pl concerning criminal,activities like spam, hacks, portscans,Any abuse activities including, but not limited to spamming,,hacking and intrusion attempts coming from chello.pl address,space shall be reported ONLY to:,remarks:        abuse@chello.pl,remarks:        Any reports sent to any other e-mail addresses may be treated,as SPAM itself and followed by legal actions,against originator",tordata8b,Warsaw ,51.1 ,,,,,+31 20 7788200,ASSIGNED PA,,,"UPC Polska Sp. z o.o.,CPE Customers PL,UPC.pl",,,89.72.0.0/16,,,+31 20 7788203,,,,89.67.0.0 - 89.74.255.255,,"Europe, Eastern Europe ","Liberty Global Europe,Boeing Avenue 53,1119 PE Schiphol Rijk,Netherlands,UPC Polska Sp. z o.o.",,,,"2012-07-03,2015-10-28,2009-09-09,2007-01-31",,"UP94-RIPE,SB666-RIPE,JK8125-RIPE,SVS4-RIPE,UPC48-RIPE",,Polish ,"MNT-LGI,MNT-LGI,UPC-PL-MNT,AS6830-MNT",,Poland (Polska),,,,,,,,,,"T08:13:54Z,T09:47:29Z,T16:25:32Z,T16:21:02Z"
,,,,62.47.7.243,,,,EUR ,,43 ,16.3667 ,,,,,,,,,,,,,,,,,,,tordata8b,Vienna ,48.2 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Austria (�sterreich),,,,,,,,,,
,,,,81.57.127.22,,,,EUR ,,33 ,2.3417 ,,,,,,,,,,,,,,,,,,,tordata8b,Paris ,48.8592 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,French ,,,France (France),,,,,,,,,,
,,,,77.7.52.207,,,,EUR ,,49 ,13.4 ,,,,,,,,,,,,,,,,,,,tordata8b,Berlin ,52.5167 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Germany (Deutschland),,,,,,,,,,
,,,,79.23.68.237,,,,EUR ,,39 ,12.8333 ,,,,,,,,,,,,,,,,,,,tordata8b,Rome ,42.8333 ,,,,,,,,,,,,,,,,,,,,,"Europe, Southern Europe ",,,,,,,,,Italian ,,,Italy (Italia),,,,,,,,,,
,,,,93.200.218.204,,,,EUR ,,49 ,9.8108 ,,,,,,,,,,,,,,,,,,,tordata8b,Berlin ,52.3099 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Germany (Deutschland),,,,,,,,,,
,,,,93.71.207.137,,,,EUR ,,39 ,11.1509 ,,,,,,,,,,,,,,,,,,,tordata8b,Rome ,43.7421 ,,,,,,,,,,,,,,,,,,,,,"Europe, Southern Europe ",,,,,,,,,Italian ,,,Italy (Italia),,,,,,,,,,
,,,,60.242.183.15,,,,AUD ,,61 ,151.0333 ,,,,,,,,,,,,,,,,,,,tordata8b,Canberra ,-33.9167 ,,,,,,,,,,,,,,,,,,,,,"Oceania, Australia and New Zealand ",,,,,,,,,English ,,,Australia (Australia),,,,,,,,,,
AS42841,,"T09:54:24Z,T17:10:24Z,T10:49:08Z",,88.212.54.53,,,"2012-08-15,2011-10-19,2009-11-12",EUR ,,421 ,19.5 ,,ZILL1-RIPE,,,,ANTIK_NETWORK,,,,,,,ZILL1-RIPE,,,,,,tordata8b,Bratislava ,48.6667 ,,,,,+421 55 30 12345,ASSIGNED PA,,,"ANTIK NAT Customers,ANTIK_NETWORK_2",,,88.212.32.0/19,,,+421 55 623 44 01,,,,88.212.44.0 - 88.212.55.255,,"Europe, Eastern Europe ","ANTIK Telecom s.r.o.,Carskeho 10,040 01 Kosice,Slovak Republic",,,,"2012-08-15,2011-10-19,2009-11-12",,ZILL1-RIPE,,Slovak ,"ANTK-MNT,ANTK-MNT,ANTK-MNT",,Slovak Republic (Slovensko),,,,Matus Zilla,,,,,,"T09:54:24Z,T17:52:32Z,T10:49:08Z"
,,,,78.49.243.22,,,,EUR ,,49 ,6.8436 ,,,,,,,,,,,,,,,,,,,tordata8b,Berlin ,50.9321 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Germany (Deutschland),,,,,,,,,,
,,,,83.231.18.37,,,,EUR ,,34 ,-3.6833 ,,,,,,,,,,,,,,,,,,,tordata8b,Madrid ,40.4 ,,,,,,,,,,,,,,,,,,,,,"Europe, Southern Europe ",,,,,,,,,"Spanish,Basque,Catalan,Galician,Occitan ",,,Spain (Espa�a),,,,,,,,,,
,,,,62.158.90.182,,,,EUR ,,49 ,13.4 ,,,,,,,,,,,,,,,,,,,tordata8b,Berlin ,52.5167 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Germany (Deutschland),,,,,,,,,,
,,,,104.131.205.192,,,,"USD,USN,USS ",,1 ,-73.9865 ,,,,,,,,,,,,,,,,,,,tordata8b,Washington D.C. ,40.749 ,,,,,,,,,,,,,,,,,,,,,"Americas, Northern America ",,,,,,,,,English ,,,United States (United States),,,,,,,,,,
AS13030,,"T13:47:03Z,T21:01:05Z,T14:11:10Z",,212.51.149.10,,,"2014-09-29,2003-04-29,2013-08-27","CHE,CHF,CHW ",,41 ,8 ,,ISHM-RIPE,,,,FIBER7-620KBA-NET,,,,",en-Strasse 70,,:            ORG-ISA1-RIPE,,en-Strasse 70",,,"ISHM-RIPE,ISNO-RIPE",,,,,,tordata8b,Bern ,47 ,,,,,+41 44 315 44 00,ASSIGNED PA,,,"Fiber7,620KBA,Kleinbasel,Basel,Init7 (Switzerland) Ltd.,St. Georgen-Strasse 70,CH-8400 Winterthur",,,212.51.144.0/20,,,+41 44 315 44 01,,,,212.51.149.0 - 212.51.149.255,,"Europe, Western Europe ","Init7 (Switzerland) AG,St. Georgen-Strasse 70,CH-8400 Winterthur",,,,"2014-09-29,2013-04-17,2013-08-27",,"ISHM-RIPE,WELL-RIPE,LIMO-RIPE",,"German,French,Italian,Romansh ","INIT7-MNT,MNT-INIT7-NOC,MNT-INIT7-NOC",,Switzerland (Schweiz),,,,,,,RS-INIT7,,,"T13:47:03Z,T08:36:56Z,T14:11:10Z"
,,,,91.121.93.160,,,,EUR ,,33 ,2.35 ,,,,,,,,,,,,,,,,,,,tordata8b,Paris ,48.86 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,French ,,,France (France),,,,,,,,,,
,,,,80.153.7.4,,,,EUR ,,49 ,9 ,,,,,,,,,,,,,,,,,,,tordata8b,Berlin ,51 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Germany (Deutschland),,,,,,,,,,
,,,,83.171.179.58,,,,EUR ,,49 ,11.5668 ,,,,,,,,,,,,,,,,,,,tordata8b,Berlin ,48.1452 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Germany (Deutschland),,,,,,,,,,
,,,,183.87.22.21,,,,INR ,,91 ,77 ,,,,,,,,,,,,,,,,,,,tordata8b,New Delhi ,20 ,,,,,,,,,,,,,,,,,,,,,"Asia, Southern Asia ",,,,,,,,,"Hindi,English ",,,India (????),,,,,,,,,,
,,,,188.4.140.90,,,,EUR ,,30 ,23.7167 ,,,,,,,,,,,,,,,,,,,tordata8b,Athens ,37.9667 ,,,,,,,,,,,,,,,,,,,,,"Europe, Southern Europe ",,,,,,,,,Greek ,,,Greece (??????),,,,,,,,,,
,,,,31.170.105.77,,,,EUR ,,49 ,9 ,,,,,,,,,,,,,,,,,,,tordata8b,Berlin ,51 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Germany (Deutschland),,,,,,,,,,
,,,,206.55.74.0,,,,"USD,USN,USS ",,1 ,-87.9065 ,,,,,,,,,,,,,,,,,,,tordata8b,Washington D.C. ,43.0389 ,,,,,,,,,,,,,,,,,,,,,"Americas, Northern America ",,,,,,,,,English ,,,United States (United States),,,,,,,,,,
AS57562,,"T12:00:09Z,T17:00:04Z,T16:56:39Z,T12:06:10Z,T10:46:35Z",Puls-KT LLC.,91.232.217.18,,,"2011-11-23,2011-11-22,2011-11-22,2013-04-25,2013-07-31",RUB ,,7 ,37.6166 ,,"BD2698-RIPE,VI867-RIPE",,,,Puls-KT,,PULSKT-MNT,,",:            ORG-PULS1-RIPE,,: ORG-Vs35-RIPE,anisation,:   ORG-PULS1-RIPE,,-name:       Puls-KT LLC.,,-type:       OTHER",,,BD2698-RIPE,,,,,,tordata8b,Moscow ,55.75 ,,,,,"+7(86342)44787,+7 (86342) 42143",ASSIGNED PI,,,"Puls-KT LLC.,Puls-KT LLC.",,AR30486-RIPE,91.232.217.0/24,,,,,,,91.232.216.0 - 91.232.217.255,,"Europe, Eastern Europe ","346782, Azov, Rostovskaya reg, Privokzalnaya st.10,46782, g. Azov, Rostovskaya oblast, ul. Privokzalnaya,10,46782, g. Azov, Rostovskaya oblast, ul. Privokzalnaya,10",,OTHER,,"2015-05-05,2014-11-17,2011-11-22,2014-06-30,2013-07-31",,"BD2698-RIPE,VI867-RIPE",,Russian ,"RIPE-NCC-END-MNT,PULSKT-MNT,PULSKT-MNT,PULSKT-MNT,PULSKT-MNT,PULSKT-MNT",,Russia (??????),,,,"Bondarec Denis,Vashilov Ilya",,,,,,"T02:09:41Z,T22:48:21Z,T16:56:40Z,T12:48:36Z,T10:46:35Z"
,,,,87.79.248.104,,,,EUR ,,49 ,6.9898 ,,,,,,,,,,,,,,,,,,,tordata8b,Berlin ,51.0307 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Germany (Deutschland),,,,,,,,,,
,,,,5.165.81.186,,,,RUB ,,7 ,34.3806 ,,,,,,,,,,,,,,,,,,,tordata8b,Moscow ,53.2875 ,,,,,,,,,,,,,,,,,,,,,"Europe, Eastern Europe ",,,,,,,,,Russian ,,,Russia (??????),,,,,,,,,,
,,,,217.254.70.23,,,,EUR ,,49 ,9 ,,,,,,,,,,,,,,,,,,,tordata8b,Berlin ,51 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Germany (Deutschland),,,,,,,,,,
,,,,50.177.41.114,,,,"USD,USN,USS ",,1 ,-70.7785 ,,,,,,,,,,,,,,,,,,,tordata8b,Washington D.C. ,42.6341 ,,,,,,,,,,,,,,,,,,,,,"Americas, Northern America ",,,,,,,,,English ,,,United States (United States),,,,,,,,,,
,,,,201.212.121.35,,,,ARS ,,54 ,-58.3816 ,,,,,,,,,,,,,,,,,,,tordata8b,Buenos Aires ,-34.6033 ,,,,,,,,,,,,,,,,,,,,,"Americas, South America ",,,,,,,,,Spanish ,,,Argentina (Argentina),,,,,,,,,,
,,,,85.214.54.254,,,,EUR ,,49 ,13.4 ,,,,,,,,,,,,,,,,,,,tordata8b,Berlin ,52.5167 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Germany (Deutschland),,,,,,,,,,
AS2856,,"T08:49:05Z,T09:02:16Z,T08:46:12Z",,86.191.42.116,,,"2014-01-24,2004-06-08,2005-02-12",GBP ,,44 ,-0.6987 ,,BTCP1-RIPE,,,,BT-Central-Plus,,,,,,,"BTCP1-RIPE,SR401-RIPE",,,,,"Please send abuse notification to abuse@bt.net<abuse>,*******************************************************************,* Report abuse via: http://bt.custhelp.com/app/contact/c/346,3024 *,*******************************************************************",tordata8b,London ,52.0386 ,,,,,,ASSIGNED PA,,,"BT-Central-Plus,BT Public Internet Service",,,86.128.0.0/10,,,,,,,86.190.0.0 - 86.191.255.255,,"Europe, Northern Europe ","BT,Wholesale,UK",,,,"2014-01-24,2011-02-21,2014-07-31",,"BTCP1-RIPE,PC487-RIPE",,English ,"BTNET-MNT,BTNET-MNT,BTNET-INFRA-MNT",,United Kingdom (United Kingdom),,,,,,,,,,"T08:49:05Z,T13:40:11Z,T08:09:16Z"
,,,,75.167.231.36,,,,"USD,USN,USS ",,1 ,-90.625 ,,,,,,,,,,,,,,,,,,,tordata8b,Washington D.C. ,41.5798 ,,,,,,,,,,,,,,,,,,,,,"Americas, Northern America ",,,,,,,,,English ,,,United States (United States),,,,,,,,,,
,,,,104.160.36.241,,,,"USD,USN,USS ",,1 ,-81.6851 ,,,,,,,,,,,,,,,,,,,tordata8b,Washington D.C. ,30.3246 ,,,,,,,,,,,,,,,,,,,,,"Americas, Northern America ",,,,,,,,,English ,,,United States (United States),,,,,,,,,,
,,,,75.127.4.192,,,,"USD,USN,USS ",,1 ,-78.7279 ,,,,,,,,,,,,,,,,,,,tordata8b,Washington D.C. ,42.9864 ,,,,,,,,,,,,,,,,,,,,,"Americas, Northern America ",,,,,,,,,English ,,,United States (United States),,,,,,,,,,
,,,,188.142.232.133,,,,HUF ,,36 ,19.0514 ,,,,,,,,,,,,,,,,,,,tordata8b,Budapest ,47.4925 ,,,,,,,,,,,,,,,,,,,,,"Europe, Eastern Europe ",,,,,,,,,Hungarian ,,,Hungary (Magyarorsz�g),,,,,,,,,,
,,,,83.167.185.35,,,,GBP ,,44 ,-0.13 ,,,,,,,,,,,,,,,,,,,tordata8b,London ,51.5 ,,,,,,,,,,,,,,,,,,,,,"Europe, Northern Europe ",,,,,,,,,English ,,,United Kingdom (United Kingdom),,,,,,,,,,
,,,,88.198.109.149,,,,EUR ,,49 ,9 ,,,,,,,,,,,,,,,,,,,tordata8b,Berlin ,51 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Germany (Deutschland),,,,,,,,,,
,,,,2.110.146.134,,,,DKK ,,45 ,11.7609 ,,,,,,,,,,,,,,,,,,,tordata8b,Copenhagen ,55.2299 ,,,,,,,,,,,,,,,,,,,,,"Europe, Northern Europe ",,,,,,,,,Danish ,,,Denmark (Danmark),,,,,,,,,,
